"Week" "Month" "Day" "Year" "CHIEF" "DALLE" "JDAYY" "MCNAR" "PRIRA" "RISLA" "ROCKY" "WANAP" "WELLS"
19 12 7 2003 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 14 2003 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 21 2003 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 28 2003 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 4 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 11 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 18 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 25 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 1 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 8 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 15 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 22 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 2 29 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 7 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 14 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 21 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 28 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 4 2004 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 11 2004 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 18 2004 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 25 2004 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
40 5 2 2004 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 9 2004 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 16 2004 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 23 2004 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 5 30 2004 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
45 6 6 2004 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 13 2004 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 20 2004 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 27 2004 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 4 2004 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 11 2004 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 18 2004 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 25 2004 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 1 2004 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 8 2004 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 15 2004 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 22 2004 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 8 29 2004 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
6 9 5 2004 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 12 2004 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 19 2004 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 26 2004 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 3 2004 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 10 2004 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 17 2004 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 24 2004 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 10 31 2004 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
15 11 7 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 14 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 21 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 11 28 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 5 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 12 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 19 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 26 2004 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 2 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 9 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 16 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 23 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 1 30 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 6 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 13 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 20 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 2 27 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 6 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 13 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 20 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 27 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 3 2005 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 10 2005 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 17 2005 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 24 2005 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
40 5 1 2005 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 8 2005 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 15 2005 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 22 2005 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 5 29 2005 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
45 6 5 2005 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 12 2005 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 19 2005 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 26 2005 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 3 2005 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 10 2005 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 17 2005 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 24 2005 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 31 2005 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 7 2005 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 14 2005 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 21 2005 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 28 2005 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 9 4 2005 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
6 9 11 2005 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 18 2005 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 25 2005 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 10 2 2005 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
10 10 9 2005 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 16 2005 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
12 10 23 2005 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 30 2005 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 6 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 13 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 20 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 27 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 4 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 11 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 18 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 25 2005 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 1 1 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 8 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 15 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 22 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 29 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 5 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 12 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 19 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 26 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 5 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 12 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 19 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 26 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 4 2 2006 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
36 4 9 2006 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 16 2006 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
38 4 23 2006 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 30 2006 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 7 2006 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 14 2006 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 21 2006 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 28 2006 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 6 4 2006 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
45 6 11 2006 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 18 2006 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
47 6 25 2006 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 7 2 2006 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 9 2006 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 16 2006 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
51 7 23 2006 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 30 2006 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 6 2006 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 13 2006 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 20 2006 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 27 2006 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 9 3 2006 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
6 9 10 2006 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 17 2006 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 24 2006 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 10 1 2006 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
10 10 8 2006 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 15 2006 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 22 2006 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 29 2006 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 5 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 12 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 19 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 26 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 3 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 10 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 17 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 24 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 31 2006 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 7 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 14 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 21 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 28 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 4 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 11 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 18 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 25 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 4 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 11 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 18 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 25 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 4 1 2007 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
36 4 8 2007 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 15 2007 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 22 2007 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 29 2007 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 6 2007 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 13 2007 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 20 2007 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 27 2007 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 6 3 2007 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
45 6 10 2007 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 17 2007 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
47 6 24 2007 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 7 1 2007 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 8 2007 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 15 2007 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 22 2007 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 29 2007 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 5 2007 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 12 2007 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 19 2007 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 26 2007 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 9 2 2007 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
6 9 9 2007 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 16 2007 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 23 2007 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 30 2007 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 7 2007 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 14 2007 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 21 2007 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 28 2007 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 4 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 11 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 18 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 25 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 2 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 9 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 16 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 23 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 30 2007 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 6 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 13 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 20 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 27 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 3 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 10 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 17 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 24 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 2 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 9 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 16 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 23 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 30 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 6 2008 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 13 2008 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 20 2008 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 27 2008 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 4 2008 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 11 2008 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 18 2008 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 25 2008 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 6 1 2008 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
45 6 8 2008 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 15 2008 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 22 2008 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 29 2008 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 6 2008 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 13 2008 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 20 2008 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 27 2008 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 3 2008 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 10 2008 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 17 2008 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 24 2008 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 8 31 2008 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
6 9 7 2008 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 14 2008 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 21 2008 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 28 2008 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 5 2008 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 12 2008 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 19 2008 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 26 2008 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 2 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 9 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 16 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 23 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 11 30 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 7 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 14 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 21 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 28 2008 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 4 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 11 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 18 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 25 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 1 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 8 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 15 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 22 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 1 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 8 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 15 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 22 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 29 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 5 2009 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 12 2009 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 19 2009 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 26 2009 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 3 2009 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 10 2009 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 17 2009 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 24 2009 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 5 31 2009 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
45 6 7 2009 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 14 2009 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 21 2009 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 28 2009 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 5 2009 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 12 2009 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 19 2009 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 26 2009 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 2 2009 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 9 2009 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 16 2009 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 23 2009 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 8 30 2009 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
6 9 6 2009 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 13 2009 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 20 2009 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 27 2009 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 4 2009 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 11 2009 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 18 2009 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 25 2009 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 1 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 8 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 15 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 22 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 11 29 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 6 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 13 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 20 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 27 2009 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 3 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 10 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 17 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 24 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 1 31 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 7 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 14 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 21 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 2 28 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 7 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 14 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 21 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 28 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 4 2010 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 11 2010 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 18 2010 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 25 2010 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
40 5 2 2010 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 9 2010 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 16 2010 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 23 2010 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 5 30 2010 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
45 6 6 2010 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 13 2010 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 20 2010 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 27 2010 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 4 2010 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 11 2010 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 18 2010 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 25 2010 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 1 2010 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 8 2010 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 15 2010 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
